Image,Offer,Link,Credit Card
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_189572353-1-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/YES-LOGO.jpg",Get Flat 15% off on,https://www.cleartrip.com/all-offers/yes-ncemi-hotels-offer-2/,Yes Bank Wellness Credit Card
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_189572353-1-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/YES-LOGO.jpg",Get Flat 15% off on,https://www.cleartrip.com/all-offers/yes-ncemi-hotels-offer-2/,Yes Prosperity Cashback Plus Credit Card
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_189572353-1-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/YES-LOGO.jpg",Get Flat 15% off on,https://www.cleartrip.com/all-offers/yes-ncemi-hotels-offer-2/,Yes Prosperity Cashback Credit Card
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_189572353-1-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/YES-LOGO.jpg",Get Flat 15% off on,https://www.cleartrip.com/all-offers/yes-ncemi-hotels-offer-2/,Yes Prosperity  Reward Plus Credit Card
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_189572353-1-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/YES-LOGO.jpg",Get Flat 15% off on,https://www.cleartrip.com/all-offers/yes-ncemi-hotels-offer-2/,Yes Prosperity Reward Credit Card
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_189572353-1-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/YES-LOGO.jpg",Get Flat 15% off on,https://www.cleartrip.com/all-offers/yes-ncemi-hotels-offer-2/,Yes Prosperity Edge Credit Card
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_189572353-1-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2023/12/YES-LOGO.jpg",Get Flat 15% off on,https://www.cleartrip.com/all-offers/yes-ncemi-hotels-offer-2/,
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_52130317-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/american-express.jpg",Get upto 25% off,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Wave Credit Card
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_52130317-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/american-express.jpg",Get upto 25% off,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank AmpliFi Credit Card
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_52130317-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/american-express.jpg",Get upto 25% off,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank MagniFi Credit Card
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_52130317-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/american-express.jpg",Get upto 25% off,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Imperio
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_52130317-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/american-express.jpg",Get upto 25% off,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Celesta
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_52130317-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/american-express.jpg",Get upto 25% off,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Scapia Credit Card
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_52130317-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/american-express.jpg",Get upto 25% off,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Signet Credit Card
"https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/AdobeStock_52130317-scaled.jpg, https://www.cleartrip.com/all-offers/wp-content/uploads/2024/05/american-express.jpg",Get upto 25% off,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Mastercard Signet
